id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status_joint,loan_status,pymnt_plan,dti,open_acc,total_acc,initial_list_status,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,application_type,annual_inc_joint,dti_joint,inter_rate
1002778,1228850,12000,12000,2,14.27,280.91,3,12,0,2,80000,1,6,1,5.2,14,51,1,0,14068.06,12000,2068.06,0,0,9872.83,1,0,0,14
862488,1075528,8000,8000,1,18.64,291.8,5,21,10,2,114000,1,6,1,11.36,27,57,1,0,10500.95266,8000,2500.95,0,0,300.1,1,0,0,18
1002722,1228982,10000,10000,1,14.65,344.95,3,13,4,6,43000,2,6,1,8.62,9,24,1,0,11187.34,10000,1187.34,0,0,7741.72,1,0,0,14
1002556,1228828,12000,12000,2,19.03,311.49,5,22,10,6,140000,3,2,1,8.32,10,42,1,2889.9,15509.66,9110.1,6399.56,0,0,311.49,1,0,0,19
1002681,1228936,16000,16000,2,11.71,353.58,2,8,2,6,48000,2,6,1,14.3,4,17,1,0,19271.02,16000,3271.02,0,0,10817.14,1,0,0,11
998475,1223631,17000,17000,1,6.03,517.41,1,1,10,2,110000,3,6,1,9.47,6,23,1,0,17419.81,17000,419.81,0,0,3800.59,1,0,0,6
1002534,1228805,5000,5000,1,15.27,173.99,3,14,10,2,54000,2,1,1,14.71,7,17,1,0,4523.74,3358.71,1141.89,0,23.14,173.99,1,0,0,15
1002680,1228932,2000,2000,1,15.27,69.6,3,14,4,6,62000,2,6,1,0.87,4,11,1,0,2467.64,2000,467.64,0,0,658.16,1,0,0,15
1002518,1228786,20000,20000,2,10.65,431.37,2,7,4,5,90000,2,2,1,2.16,11,13,1,4166.01,21483.03,15833.99,5649.04,0,0,431.37,1,0,0,10
1002584,1228631,10000,10000,1,6.03,304.36,1,1,0,5,50000,2,6,1,13.18,11,23,1,0,10956.36694,10000,956.37,0,0,307.55,1,0,0,6
1002502,1228770,4500,4500,1,9.91,145.02,2,6,4,6,39000,1,6,1,11.09,8,19,1,0,5206.323173,4500,706.32,0,0,724.2,1,0,0,9
1002509,1214706,4100,4100,1,17.58,147.37,4,19,1,6,44000,2,6,1,12.86,5,16,1,0,4276.01,4100,176.01,0,0,3983.83,1,0,0,17
1002610,1228659,4200,4200,1,13.49,142.51,3,11,5,2,43200,1,6,1,15.5,5,11,1,0,5128.514935,4200,928.51,0,0,148.49,1,0,0,13
1001953,1228161,12000,12000,1,9.91,386.7,2,6,5,6,58000,1,6,1,6.41,7,12,1,0,13584.83,12000,1584.83,0,0,5382.3,1,0,0,9
1002436,1228496,18000,18000,2,18.25,459.54,4,20,10,2,78000,3,6,1,14.6,9,29,1,0,21072.85,18000,3072.85,0,0,16050.05,1,0,0,18
1001258,1227246,35000,35000,2,22.06,967.86,6,29,10,6,120000,3,1,1,16.82,14,34,1,0,40040.02,17593.09,19166.09,48.39,3232.45,967.86,1,0,0,22
1002589,1228637,10000,10000,1,16.29,353.01,4,16,10,2,53000,3,6,1,15.58,9,15,1,0,12706.08689,10000,2706.09,0,0,358.3,1,0,0,16
1001871,1227675,3000,3000,1,6.03,91.31,1,1,2,6,30000,1,6,1,15.72,6,9,1,0,3257.5,3000,257.5,0,0,1068.74,1,0,0,6
968953,1190357,4425,4425,1,8.9,140.51,1,5,1,6,60000,2,6,1,2.94,10,13,1,0,4897.65,4425,472.65,0,0,812.89,1,0,0,8
841379,1051928,28000,28000,1,7.51,871.11,1,3,8,2,180000,3,6,1,8.52,9,37,1,0,31354.16373,28000,3354.16,0,0,900.75,1,0,0,7
1002575,1228623,35000,35000,2,13.49,805.17,3,11,10,5,95000,3,6,1,0.64,13,20,1,0,43813.07,35000,8813.07,0,0,22942.74,1,0,0,13
1002440,1228499,12000,12000,1,6.62,368.45,1,2,10,2,53000,2,1,1,22.75,15,45,1,0,6263.38,5362.5,890.78,0,10.1,368.45,1,0,0,6
1002443,1228502,4800,4800,1,14.65,165.58,3,13,8,2,46525,1,1,1,13.49,14,19,1,0,4082.72,2818.46,986.43,0,277.83,165.58,1,0,0,14
1002428,1228487,2400,2400,1,8.9,76.21,1,5,5,6,82500,2,6,1,13.56,8,12,1,0,2630.4,2400,230.4,0,0,1492.22,1,0,0,8
1002562,1228606,31300,31300,1,11.71,1035.28,2,8,5,2,58000,3,6,1,18.58,9,18,1,0,36825.77,31300,5525.77,0,0,9943.81,1,0,0,11
1002413,1228471,32250,32250,2,19.42,844.06,5,23,3,2,64480,3,6,1,20.99,9,30,1,0,35299.89,32250,3049.89,0,0,31085.23,1,0,0,19
1002419,1228477,3000,3000,1,8.9,95.26,1,5,10,6,62000,1,6,1,16.05,16,17,1,0,3428.173998,3000,428.17,0,0,101.63,1,0,0,8
1002404,1228462,4000,4000,1,7.9,125.17,1,4,9,2,39000,1,1,1,9.91,7,21,1,0,1181.7,807.09,191.71,0,182.9,125.17,1,0,0,7
1002337,1228570,15000,15000,1,12.69,503.18,2,10,0,2,42655.8,3,1,1,5.94,5,13,1,0,4499.45,2118.33,1616.09,25.16,739.87,439,1,0,0,12
1001701,1227915,4800,4800,1,6.62,147.38,1,2,2,2,65000,2,6,1,6.96,8,34,1,0,5251.8,4800,451.8,0,0,1728.72,1,0,0,6
1001573,1227373,14400,14400,1,12.69,483.05,2,10,10,2,115000,2,6,1,12.55,21,35,1,0,17380.37031,14400,2980.37,0,0,976.38,1,0,0,12
1002383,1228440,7000,7000,1,8.9,222.28,1,5,10,5,160000,2,6,1,20.75,17,24,1,0,7928.616581,7000,928.62,0,0,2155.82,1,0,0,8
1002303,1228533,5000,5000,2,14.27,117.05,3,12,2,6,36000,2,1,1,14.07,6,11,1,0,4387.3,2385.4,1584.91,44.97531112,372.01,249.1,1,0,0,14
993621,1217982,20800,20800,2,12.69,469.97,2,10,1,2,78500,3,6,1,7.08,9,17,1,0,25561.77,20800,4761.77,0,0,13867.46,1,0,0,12
1002377,1228434,4200,4200,1,7.9,131.42,1,4,9,6,42000,2,6,1,10.86,5,15,1,0,4730.294331,4200,530.29,0,0,136.26,1,0,0,7
997765,1222664,7200,7200,1,8.9,228.63,1,5,4,2,62400,2,6,1,22.06,12,27,1,0,8034.4,7200,834.4,0,0,3469.12,1,0,0,8
999955,1225556,4200,4200,1,8.9,133.37,1,5,4,6,47500,1,6,1,12.4,11,32,1,0,4725.983884,4200,525.98,0,0,348.7,1,0,0,8
1002259,1228282,18200,18200,1,7.9,569.49,1,4,5,2,80000,3,6,1,17.37,14,22,1,0,18976.01,18200,776.01,0,0,15561.43,1,0,0,7
1001709,1227918,10000,10000,1,6.03,304.36,1,1,0,6,60000,2,6,1,14.14,5,34,1,0,10956.33773,10000,956.34,0,0,307.79,1,0,0,6
1002062,1228103,22000,22000,1,12.69,737.99,2,10,4,2,115000,3,6,1,21.64,6,19,1,0,26558.25659,22000,4558.26,0,0,767.29,1,0,0,12
1002199,1228211,20000,20000,1,15.27,695.96,3,14,10,2,84000,2,6,1,9.01,11,43,1,0,20745.97,20000,745.97,0,0,19359.25,1,0,0,15
1002202,1228214,3000,3000,1,16.29,105.91,4,16,1,6,52000,1,6,1,16.62,5,26,1,0,3736.67,3000,736.67,0,0,1092.65,1,0,0,16
994522,1219151,2800,2800,1,12.69,93.93,2,10,6,6,64800,3,1,1,13.85,9,12,1,0,2621.4,2076.47,544.93,0,0,93.93,1,0,0,12
1002189,1228201,4000,4000,1,14.65,137.98,3,13,1,6,48000,3,6,1,22.38,10,14,1,0,4966.419167,4000,966.42,0,0,140.09,1,0,0,14
1002026,1228059,3775,3775,1,11.71,124.87,2,8,6,2,55000,3,6,1,23.54,15,29,1,0,4459.977564,3775,684.98,0,0,973.07,1,0,0,11
1002171,1228181,2500,2500,2,15.96,60.75,3,15,6,6,40296,1,6,1,22.6,10,16,1,0,2752.49,2500,252.49,0,0,669.73,1,0,0,15
978009,1200822,25000,25000,2,10.65,539.21,2,7,10,2,116000,3,6,1,3.55,7,16,1,0,31696.20679,25000,6696.21,0,0,9126.91,1,0,0,10
1002165,1228175,6000,6000,1,11.71,198.46,2,8,2,6,37200,1,6,1,21.45,18,25,1,0,7075.654805,6000,1075.65,0,0,1723.44,1,0,0,11
1001994,1228025,7500,7500,1,14.27,257.32,3,12,10,6,38400,1,1,1,23.81,7,27,1,0,2406.23,1400.65,655.35,0,350.23,257.32,1,0,0,14
994808,1219248,11625,11625,2,10.65,250.74,2,7,5,2,66000,1,1,1,11.49,13,20,1,0,5014.83,2842.44,1669.74,0,502.65,39.74,1,0,0,10
1001414,1227000,20000,20000,1,6.62,614.08,1,2,10,6,54996,3,6,1,17.74,6,13,1,0,21356.56,20000,1356.56,0,0,9855.31,1,0,0,6
1001944,1228152,16000,16000,1,8.9,508.06,1,5,7,6,36000,2,6,1,8.58,5,13,1,0,18287.92421,16000,2287.92,0,0,517.97,1,0,0,8
1001581,1227382,6000,6000,1,6.03,182.62,1,1,10,2,96000,1,6,1,23.8,11,27,1,0,6492.7,6000,492.7,0,0,2476.98,1,0,0,6
1001920,1228126,1000,1000,1,10.65,32.58,2,7,1,6,20000,1,6,1,21.3,16,52,1,0,1092.04,1000,92.04,0,0,735.02,1,0,0,10
1001752,1227970,12000,12000,1,6.03,365.23,1,1,4,6,85000,1,6,1,8.14,7,24,1,0,13129.5909,12000,1129.59,0,0,1810.97,1,0,0,6
1001738,1227954,14000,14000,2,16.77,346.21,4,17,3,6,99000,3,6,1,13.47,3,8,1,0,19557.60208,14000,5557.6,0,0,7139.19,1,0,0,16
1001743,1223058,2550,2550,1,14.27,87.49,3,12,1,6,25200,3,6,1,23.32,17,30,1,0,3016.94,2550,466.94,0,0,1357.82,1,0,0,14
1001243,1227230,6000,6000,1,6.62,184.23,1,2,10,2,60000,1,6,1,11.46,8,21,1,0,6631.002691,6000,631,0,0,191.05,1,0,0,6
1001727,1227944,3000,3000,1,7.9,93.88,1,4,1,6,62400,1,1,1,8.98,11,15,1,0,2643.82,2179.8,351.72,0,112.3,93.88,1,0,0,7
1001552,1227352,8000,8000,1,12.69,268.36,2,10,1,5,35000,2,6,1,13.75,10,10,1,0,9658.207401,8000,1658.21,0,0,278.3,1,0,0,12
904871,1125422,13250,13250,1,11.71,438.26,2,8,3,6,40000,3,6,1,24.54,8,18,1,0,14403.17,13250,1153.17,0,0,10464.16,1,0,0,11
1001689,1227503,11400,11400,1,6.62,350.03,1,2,5,2,90000,2,6,1,8.17,11,37,1,0,12514.64,11400,1114.64,0,0,3426.4,1,0,0,6
964950,1185701,8000,8000,1,17.27,286.3,4,18,6,6,32000,1,6,1,21.26,8,15,1,0,10304.17508,8000,2304.18,0,0,292.86,1,0,0,17
1001716,1227931,17500,17500,2,13.49,402.59,3,11,5,6,35000,3,6,1,17.42,3,8,1,0,20950.52,17500,3450.52,0,0,13339.9,1,0,0,13
1001868,1227672,5450,5450,1,15.96,191.5,3,15,10,6,43000,2,1,1,18.33,7,17,1,0,4013.94,2856.1,1157.84,0,0,191.5,1,0,0,15
1001872,1227677,35000,35000,2,12.69,790.82,2,10,10,6,120996,3,6,1,8.68,8,32,1,0,37332.61,35000,2332.61,0,0,17606.17,1,0,0,12
1001792,1227588,22000,22000,1,19.42,811.12,5,23,10,2,108996,3,6,1,13.84,18,39,1,0,29031.39178,22000,7031.39,0,0,387.97,1,0,0,19
1001855,1227658,2400,2400,1,12.69,80.51,2,10,10,2,72000,1,6,1,17.07,7,23,1,0,2896.478668,2400,496.48,0,0,87,1,0,0,12
1001838,1227637,20000,20000,1,13.49,678.61,3,11,3,6,175000,3,6,1,17.57,10,30,1,0,24313.10661,20000,4313.11,0,0,3978.57,1,0,0,13
992362,1216843,19425,19425,2,13.49,446.87,3,11,9,2,50000,3,6,1,8.71,9,15,1,0,25417.5,19425,5992.5,0,0,9832.11,1,0,0,13
1001644,1227449,10000,10000,1,10.65,325.74,2,7,3,6,100000,1,6,1,14.08,9,12,1,0,11730.05566,10000,1730.06,0,0,340.23,1,0,0,10
998884,1224260,7500,7500,1,6.03,228.27,1,1,9,2,48000,1,6,1,19.63,8,29,1,0,8217.348246,7500,717.35,0,0,230.06,1,0,0,6
890137,1106715,12650,12650,2,21.28,344.23,6,27,1,2,135696,2,6,1,21.9,11,21,1,0,19189.63677,12650,6539.64,0,0,6800.05,1,0,0,21
1001640,1227445,10400,10400,2,9.91,220.51,2,6,10,2,42000,3,6,1,2.03,9,14,1,0,12137.11,10400,1737.11,0,0,7068.11,1,0,0,9
1001630,1227434,10000,10000,1,10.65,325.74,2,7,10,2,104000,2,6,1,21.36,15,35,1,0,11724.68908,10000,1724.69,0,0,332.7,1,0,0,10
998591,1223754,35000,35000,1,17.27,1252.56,4,18,10,2,87000,3,6,1,10.92,7,33,1,0,45078.91448,35000,10078.91,0,0,1282.55,1,0,0,17
1001623,1227426,10000,10000,1,11.71,330.76,2,8,10,2,173467,3,6,1,14.19,13,33,1,0,11892.60661,10000,1892.61,0,0,1003.72,1,0,0,11
1001484,1227075,21725,21725,2,20.89,586.4,6,26,10,5,40000,3,1,1,15.12,9,25,1,0,7273.89,2247.49,3908.62,0,1117.78,307.4,1,0,0,20
947469,1168220,30000,30000,2,19.42,785.17,5,23,8,2,98000,3,6,1,8.45,11,19,1,0,41130,30000,11130,0,0,20762.47,1,0,0,19
999176,1224531,10000,10000,1,8.9,317.54,1,5,7,2,48000,1,6,1,16.38,10,28,1,0,11163.27,10000,1163.27,0,0,5137.72,1,0,0,8
1001343,1227537,18000,18000,2,19.03,467.23,5,22,10,6,65000,3,1,1,21.62,12,57,1,0,5378.43,180.5,283.43,0,4914.5,467.23,1,0,0,19
1001539,1227338,10000,10000,1,7.9,312.91,1,4,9,6,66000,1,6,1,12.75,4,8,1,0,11263.67018,10000,1263.67,0,0,317.49,1,0,0,7
1001480,1227071,27000,27000,2,10.65,582.35,2,7,9,2,61900,3,2,1,18.92,10,26,1,5613.47,29019.73,21386.54,7633.19,0,0,582.35,1,0,0,10
1001335,1227527,4200,4200,1,9.91,135.35,2,6,4,6,42000,1,1,1,20.83,10,23,1,0,2703.4,2176.46,526.94,0,0,135.35,1,0,0,9
1001320,1227312,10000,10000,1,7.9,312.91,1,4,2,6,57000,2,6,1,13.09,13,30,1,0,11261.66315,10000,1261.66,0,0,628.12,1,0,0,7
918617,1139168,14000,14000,2,19.91,370.22,5,24,0,6,51713,3,1,1,20.05,14,30,1,0,4414.87,1481.84,2214.25,0,718.78,740.44,1,0,0,19
1001516,1227313,2500,2500,1,8.9,79.39,1,5,2,6,31000,1,6,1,22.49,7,40,1,0,2855.255967,2500,355.26,0,0,240.25,1,0,0,8
1001151,1226934,3500,3500,1,10.65,114.01,2,7,10,6,55000,2,1,1,9.03,15,38,1,0,3041.77,2202.94,527.3,0,311.53,114.01,1,0,0,10
1001277,1227268,13000,13000,1,7.9,406.78,1,4,1,6,70000,2,6,1,17.03,12,42,1,0,13554.22,13000,554.22,0,0,11114.71,1,0,0,7
999338,1225115,20000,20000,2,12.69,451.9,2,10,4,6,55000,3,6,1,29.26,7,21,1,0,25565.81372,20000,5565.81,0,0,10713.07,1,0,0,12
1001157,1226939,12000,12000,2,11.71,265.18,2,8,3,2,59800,1,6,1,13.55,9,34,1,0,15580.13334,12000,3580.13,0,0,4204.12,1,0,0,11
1001251,1227234,4000,4000,1,7.9,125.17,1,4,7,2,57886,1,6,1,6.6,5,12,1,0,4268.74,4000,253.76,14.9773875,0,3144.52,1,0,0,7
1000989,1226747,7500,7500,1,12.69,251.59,2,10,3,6,125000,1,6,1,7.87,8,19,1,0,9053.006853,7500,1553.01,0,0,266.53,1,0,0,12
988119,1212533,35000,35000,1,18.25,1269.73,4,20,10,2,96000,3,6,1,14.42,18,31,1,0,36544.01,35000,1544.01,0,0,100.08,1,0,0,18
1001241,1227225,12000,12000,2,14.27,280.91,3,12,10,6,85000,3,1,1,23.97,19,61,1,0,279.71,137.62,142.09,0,0,280.91,1,0,0,14
1001416,1227002,16500,16500,2,11.71,364.62,2,8,6,6,38400,3,6,1,5.81,2,16,1,0,19762.05,16500,3262.05,0,0,11415.12,1,0,0,11
994018,1218212,8000,8000,1,12.69,268.36,2,10,6,5,95000,2,6,1,7.67,4,36,1,0,8880.8,8000,880.8,0,0,5935.52,1,0,0,12
1000956,1227133,25000,25000,2,21.67,685.8,6,28,10,2,60000,3,6,1,16.92,9,21,1,0,40358.99,25000,15358.99,0,0,8126.39,1,0,0,21
1001200,1227180,15000,15000,1,6.03,456.54,1,1,2,2,85000,1,6,1,4.72,6,26,1,0,15617.02,15000,617.02,0,0,1206.23,1,0,0,6
1000384,1226013,10000,10000,1,11.71,330.76,2,8,5,2,98000,1,6,1,4.25,10,21,1,0,10656.87,10000,656.87,0,0,2345.65,1,0,0,11
999834,1225223,35000,35000,2,20.89,944.71,6,26,10,5,77160,2,2,1,9.56,16,44,1,8619.18,47191.54,26380.82,20810.72,0,0,944.71,1,0,0,20
1001175,1227153,2500,2500,1,16.77,88.85,4,17,2,6,28200,1,6,1,23.02,3,5,1,0,3132.81,2500,632.81,0,0,915.39,1,0,0,16
1001382,1226965,9750,9750,1,14.65,336.32,3,13,10,2,69950,1,6,1,20.21,13,24,1,0,12105.56028,9750,2355.56,0,0,342.19,1,0,0,14
1001185,1227164,9000,9000,1,7.51,280,1,3,2,6,115000,1,6,1,0.16,4,16,1,0,10078.70945,9000,1078.71,0,0,287.62,1,0,0,7
998983,1224363,17500,17500,2,19.03,454.25,5,22,6,6,35004,3,6,1,11.59,4,8,1,0,25880.28837,17500,8380.29,0,0,8261.77,1,0,0,19
1001372,1209363,5000,5000,1,7.9,156.46,1,4,0,2,86400,2,6,1,11.11,9,26,1,0,5631.53137,5000,631.53,0,0,160.29,1,0,0,7
1001365,1226948,2700,2700,1,7.9,84.49,1,4,3,2,88000,3,1,1,26.82,15,48,1,0,1709.51,1338.99,264.82,14.99385406,90.71,84.49,1,0,0,7
1001173,1227151,6000,6000,1,13.49,203.59,3,11,10,2,96000,2,6,1,3.76,10,30,1,0,7158.53,6000,1158.53,0,0,2480.67,1,0,0,13
1001172,1227150,9000,9000,1,6.62,276.34,1,2,4,2,96000,1,6,1,4.64,9,25,1,0,9789.22,9000,789.22,0,0,3494.17,1,0,0,6
1001167,1227139,1000,1000,1,7.9,31.3,1,4,10,6,28600,1,6,1,14.94,4,15,1,0,1125.535385,1000,125.54,0,0,94.53,1,0,0,7
1001134,1226914,12000,12000,1,6.62,368.45,1,2,4,6,90000,2,6,1,10.75,8,11,1,0,13263.25346,12000,1263.25,0,0,373.44,1,0,0,6
1000929,1226703,2200,2200,1,7.9,68.84,1,4,0,2,31544,3,6,1,11.53,6,16,1,0,2450.969879,2200,250.97,0,0,121.69,1,0,0,7
1001116,1226895,23100,23100,2,15.96,561.26,3,15,9,2,100000,3,2,1,17.98,3,9,1,5276.37,27960.87,17823.64,10137.23,0,0,561.26,1,0,0,15
1001113,1226892,1200,1200,1,12.69,40.26,2,10,1,6,28000,1,6,1,2.36,10,19,1,0,1248.97,1200,48.97,0,0,1128.75,1,0,0,12
1000918,1226690,14000,14000,1,10.65,456.03,2,7,2,2,75000,3,6,1,19.01,8,14,1,0,14909.68,14000,909.68,0,0,11720.26,1,0,0,10
1000903,1226673,20000,20000,2,10.65,431.37,2,7,2,2,53000,3,6,1,19.29,6,18,1,0,24688.94556,20000,4688.95,0,0,10140.26,1,0,0,10
1000288,1225724,21000,21000,1,11.71,694.6,2,8,3,2,125000,3,6,1,11.53,9,28,1,0,23415.4,20999.99,2415.41,0,0,14393.38,1,0,0,11
1001090,1226866,16000,16000,2,18.25,408.48,4,20,10,2,74000,3,6,1,23.25,8,19,1,0,17416.16,16000,1416.16,0,0,15536.42,1,0,0,18
1001086,1226862,8000,8000,1,8.9,254.03,1,5,10,6,64000,1,6,1,14.38,5,23,1,0,9142.239599,8000,1142.24,0,0,510.35,1,0,0,8
1001046,1226814,5150,5150,1,7.9,161.15,1,4,7,6,68000,3,6,1,0,6,10,1,0,5800.514546,5150,650.51,0,0,165.12,1,0,0,7
1000045,1225655,14000,14000,2,17.27,349.98,4,18,9,2,72000,3,6,1,20.35,16,39,1,0,14790.8,14000,790.8,0,0,11.84,1,0,0,17
1001032,1226796,3500,3500,1,6.62,107.47,1,2,3,6,36000,1,6,1,4.21,8,13,1,0,3736.95,3500,236.95,0,0,2235.25,1,0,0,6
1000790,1226544,12000,12000,2,12.69,271.14,2,10,0,5,36000,3,2,1,4.8,2,5,1,2825.87,13242.53,9174.13,4068.4,0,0,271.14,1,0,0,12
1000786,1226540,3000,3000,1,14.27,102.93,3,12,1,2,120000,3,6,1,16.86,22,54,1,0,3670.929618,3000,670.93,0,0,794.56,1,0,0,14
1000967,1226719,30000,30000,1,17.27,1073.62,4,18,4,2,75000,3,1,1,9.22,4,10,1,0,16102.2,10646.39,5435.56,0,20.25,1073.62,1,0,0,17
1000513,1226159,6000,6000,1,10.65,195.44,2,7,6,6,26400,1,6,1,17.46,7,12,1,0,6552.97,6000,552.97,0,0,4404.96,1,0,0,10
1000497,1226139,14000,14000,2,7.9,283.2,1,4,7,2,53000,1,2,1,27.74,12,26,1,2763.73,14114.36,11236.27,2878.09,0,0,283.2,1,0,0,7
1000673,1226329,9000,9000,1,12.69,301.91,2,10,2,2,60000,1,6,1,19.52,9,25,1,0,10697.56,9000,1697.56,0,0,3163.2,1,0,0,12
1000483,1226125,13700,13700,1,6.03,416.97,1,1,10,2,50000,3,6,1,25.13,11,22,1,0,14998.00716,13700,1298.01,0,0,1657.94,1,0,0,6
1000480,1226121,28000,28000,1,7.9,876.13,1,4,3,6,96000,3,6,1,3.8,11,28,1,0,31103.79,28000,3103.79,0,0,10958.18,1,0,0,7
1000468,1226109,9950,9950,1,15.27,346.24,3,14,2,2,36400,3,1,1,23.54,20,30,1,0,7616.59,5524.09,2077.35,0,15.15,346.24,1,0,0,15
996000,1220601,35000,35000,2,11.71,773.44,2,8,6,2,75000,3,6,1,11.41,14,48,1,0,41223.12,35000,6223.12,0,0,25785.88,1,0,0,11
1000643,1225894,12000,12000,2,12.69,271.14,2,10,10,2,63500,2,1,1,17.65,12,25,1,0,269.61,143.43,126.18,0,0,271.14,1,0,0,12
997803,1222706,6000,6000,1,6.03,182.62,1,1,1,5,21600,2,6,1,0,6,12,1,0,6573.818445,6000,573.82,0,0,184.28,1,0,0,6
1000396,1226025,15000,15000,2,19.91,396.66,5,24,10,5,86000,3,1,1,20.99,12,45,1,0,3471.87,1251.52,1917.36,0,302.99,396.66,1,0,0,19
1000594,1225838,21750,21750,2,12.42,488.45,2,9,1,5,43500,3,1,1,21.88,12,33,1,0,11017.25,3340.47,2510.73,0,5166.05,488.45,1,0,0,12
1000571,1225814,24000,24000,1,14.27,823.42,3,12,2,6,206000,2,6,1,15.23,11,22,1,0,29627.65849,24000,5627.66,0,0,1654.86,1,0,0,14
1000309,1225746,11200,11200,1,14.27,384.26,3,12,4,6,46000,3,6,1,9.76,6,17,1,0,13438.27,11200,2238.27,0,0,4997.49,1,0,0,14
1000321,1225763,6000,6000,2,17.27,149.99,4,18,4,2,32346,1,1,1,10.28,8,16,1,0,6471.57,3400.63,2581.69,0,489.25,149.99,1,0,0,17
996982,1221849,6500,6500,1,8.9,206.4,1,5,3,2,22000,3,6,1,19.71,5,30,1,0,7428.975943,6500,928.98,0,0,213.08,1,0,0,8
971981,1193724,28000,28000,2,14.27,655.44,3,12,1,6,75000,3,2,1,19.86,22,48,1,6173.12,32715.68,21826.88,10888.8,0,0,655.44,1,0,0,14
989641,1213812,35000,35000,1,12.42,1169.54,2,9,6,2,165000,3,6,1,2.92,10,28,1,0,42099.93252,35000,7099.93,0,0,1181.69,1,0,0,12
1000304,1225741,14000,14000,1,6.03,426.1,1,1,6,2,124000,3,6,1,8.48,11,33,1,0,14819.4,14000,819.4,0,0,9282.88,1,0,0,6
1000262,1225489,23000,23000,2,10.65,496.08,2,7,6,2,107500,3,1,1,6.4,12,38,1,0,21022.5,13452.98,5767.39,0,1802.13,496.08,1,0,0,10
1000285,1225721,7000,7000,1,6.62,214.93,1,2,5,2,43000,3,6,1,4.41,7,22,1,0,7736.092664,7000,736.09,0,0,223.8,1,0,0,6
992580,1216703,5000,5000,1,6.03,152.18,1,1,0,2,95000,2,6,1,13.26,6,22,1,0,5437.24,5000,437.24,0,0,1634.67,1,0,0,6
1000267,1225496,10800,10800,1,7.51,336,1,3,10,2,51000,3,1,1,17.06,10,32,1,0,3020.4,2474.11,546.29,0,0,336,1,0,0,7
990514,1214501,5375,5375,1,13.49,182.38,3,11,1,5,20868,2,6,1,18.23,8,10,1,0,6562.731985,5375,1187.73,0,0,191.85,1,0,0,13
1000067,1225680,15000,15000,2,16.77,370.94,4,17,1,6,72000,3,2,1,20.5,12,30,1,3786.07,18118.99,11213.94,6905.05,0,0,370.94,1,0,0,16
1000253,1225476,7500,7500,1,8.9,238.15,1,5,10,2,150000,3,6,1,7.85,23,63,1,0,7906.26,7500,406.26,0,0,6241.1,1,0,0,8
1000242,1225464,15000,15000,2,19.03,389.36,5,22,10,2,86945,3,6,1,10.72,6,18,1,0,19043.64,15000,4043.64,0,0,12084.51,1,0,0,19
1000033,1225642,12800,12800,2,16.77,316.54,4,17,9,2,81708,2,6,1,14.22,7,23,1,0,14394.3,12800,1594.3,0,0,10162.9,1,0,0,16
1000030,1225638,20000,20000,1,8.9,635.07,1,5,6,6,72000,3,6,1,7.8,6,14,1,0,22609.59,20000,2609.59,0,0,6741.99,1,0,0,8
993612,1217973,4000,4000,1,8.9,127.02,1,5,10,6,62500,1,6,1,15.84,6,19,1,0,4500.91,4000,500.91,0,0,1583.09,1,0,0,8
1000007,1225615,5150,5150,2,18.64,132.58,5,21,1,6,34992,2,2,1,17.59,15,21,1,1226.39,6613.61,3923.61,2690,0,0,132.58,1,0,0,18
999981,1225586,5000,5000,1,12.69,167.73,2,10,6,6,39000,1,6,1,12.65,5,11,1,0,5782.41,5000,782.41,0,0,2770.13,1,0,0,12
999983,1225588,10000,10000,1,6.62,307.04,1,2,0,6,20000,3,6,1,2.4,10,25,1,0,10773.46,10000,773.46,0,0,5559.32,1,0,0,6
999989,1225594,8000,8000,1,12.69,268.36,2,10,8,2,120000,2,6,1,20.14,16,37,1,0,9157.6,8000,1157.6,0,0,4872.36,1,0,0,12
999669,1225058,8000,8000,1,12.42,267.33,2,9,4,6,20000,2,6,1,4.74,6,8,1,0,9618.583664,8000,1603.6,14.9865335,0,257.17,1,0,0,12
999746,1225348,12000,12000,1,9.91,386.7,2,6,7,6,60000,3,6,1,18.32,7,15,1,0,13780.41,12000,1780.41,0,0,3735.67,1,0,0,9
999951,1225552,4500,4500,1,6.62,138.17,1,2,10,2,125000,3,6,1,4.16,8,23,1,0,4961.483091,4500,461.48,0,0,826.64,1,0,0,6
998128,1223267,8875,8875,1,10.65,289.09,2,7,8,6,24000,3,6,1,22.15,7,21,1,0,10405.75112,8875,1530.75,0,0,295.16,1,0,0,10
999744,1225347,12800,12800,2,17.27,319.98,4,18,2,6,46200,2,6,1,15.12,6,15,1,0,16859.51,12800,4059.51,0,0,8893.15,1,0,0,17
999914,1225513,10600,10600,1,15.96,372.46,3,15,7,2,47000,2,6,1,16.03,12,28,1,0,12853.17,10600,2253.17,0,0,5417.62,1,0,0,15
999918,1225517,1500,1500,1,6.03,45.66,1,1,4,6,22968,1,6,1,28.34,10,18,1,0,1568.92,1500,68.92,0,0,763.19,1,0,0,6
960257,1181008,6250,6250,1,9.91,201.41,2,6,0,6,16000,2,6,1,11.85,5,11,1,0,7240.105211,6250,990.11,0,0,798.76,1,0,0,9
